State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,STATE_UT_NAME,DISTRICT,ANNUAL
HARYANA,SONIPAT,Ganaur,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,1800,2000,1800,,,
HARYANA,SONIPAT,Ganaur,Cauliflower,Other,FAQ,19/05/2025,2400,2500,2400,,,
HARYANA,SONIPAT,Ganaur,Onion,Onion,FAQ,19/05/2025,1800,2000,1800,,,
HARYANA,SONIPAT,Ganaur,Tomato,Tomato,FAQ,19/05/2025,700,800,700,,,
HARYANA,YAMUNA NAGAR,Radaur,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,1500,2000,1800,,,
HARYANA,YAMUNA NAGAR,Radaur,Brinjal,Other,FAQ,19/05/2025,800,1000,900,,,
HARYANA,YAMUNA NAGAR,Radaur,Tomato,Other,FAQ,19/05/2025,600,800,700,,,
HARYANA,YAMUNA NAGAR,Sadhaura,Colacasia,Colacasia,FAQ,19/05/2025,2500,3000,2800,,,
HARYANA,YAMUNA NAGAR,Sadhaura,Mango,Other,Medium,19/05/2025,4000,5000,4500,,,
HARYANA,YAMUNA NAGAR,Sadhaura,Sponge gourd,Other,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Banana,Other,Medium,19/05/2025,4500,5000,4750,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Spinach,Other,FAQ,19/05/2025,2500,3000,2750,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Bitter gourd,Other,FAQ,19/05/2025,3000,3000,3000,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Cabbage,Other,FAQ,19/05/2025,1000,1000,1000,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Ginger(Green),Other,FAQ,19/05/2025,7000,8000,7500,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Peas Wet,Other,FAQ,19/05/2025,8000,8000,8000,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Sponge gourd,Other,FAQ,19/05/2025,2500,3000,2800,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,3200,3500,3350,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Bitter gourd,Other,FAQ,19/05/2025,2800,3000,2900,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Brinjal,Other,FAQ,19/05/2025,1800,2000,1900,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Cabbage,Other,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Cauliflower,Other,FAQ,19/05/2025,5000,5500,5250,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,French Beans (Frasbean),Other,FAQ,19/05/2025,6000,7000,6500,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Garlic,Other,FAQ,19/05/2025,9000,9500,9250,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Mousambi(Sweet Lime),Other,Medium,19/05/2025,6000,7000,6500,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Pomegranate,Other,Medium,19/05/2025,10000,11000,10500,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Potato,Other,FAQ,19/05/2025,1000,1100,1050,,,
HIMACHAL PRADESH,KANGRA,Kangra,Banana,Other,Medium,19/05/2025,4000,5000,4500,,,
HIMACHAL PRADESH,KANGRA,Kangra,Bottle gourd,Other,FAQ,19/05/2025,1000,1800,1400,,,
HIMACHAL PRADESH,KANGRA,Kangra,Brinjal,Other,FAQ,19/05/2025,1200,2300,1500,,,
HIMACHAL PRADESH,KANGRA,Kangra,Carrot,Other,FAQ,19/05/2025,1800,2000,1900,,,
HIMACHAL PRADESH,KANGRA,Kangra,Colacasia,Colacasia,FAQ,19/05/2025,5000,5500,5200,,,
HIMACHAL PRADESH,KANGRA,Kangra,Karbuja(Musk Melon),Other,Medium,19/05/2025,2000,2500,2200,,,
HIMACHAL PRADESH,KANGRA,Kangra,Onion,Other,FAQ,19/05/2025,2000,2200,2100,,,
HIMACHAL PRADESH,KANGRA,Kangra,Sponge gourd,Other,FAQ,19/05/2025,2500,3000,2700,,,
HIMACHAL PRADESH,KANGRA,Kangra,Tinda,Other,FAQ,19/05/2025,2500,3000,2700,,,
HIMACHAL PRADESH,KANGRA,Kangra,Tomato,Other,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,KANGRA,Kangra,Water Melon,Water Melon,Medium,19/05/2025,1000,1500,1200,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Brinjal,Brinjal,FAQ,19/05/2025,2400,2600,2500,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Cabbage,Cabbage,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,7500,8000,7700,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,5400,5500,5400,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Raddish,Other,FAQ,19/05/2025,4000,4000,4000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Beetroot,Beetroot,FAQ,19/05/2025,3800,4000,3900,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,3000,3500,3300,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,19/05/2025,1100,1200,1150,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Carrot,Carrot,FAQ,19/05/2025,2200,2500,2400,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,6700,7000,6900,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Mango,Other,Medium,19/05/2025,6500,7500,7000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,6500,7500,7000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Pumpkin,Pumpkin,FAQ,19/05/2025,1500,1600,1550,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1000,1400,1200,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Pumpkin,Other,FAQ,19/05/2025,1000,1300,1200,,,
HIMACHAL PRADESH,KANGRA,Palampur,Apricot(Jardalu/Khumani),Other,Medium,19/05/2025,7000,8000,7800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Banana,Banana - Ripe,Medium,19/05/2025,4500,4800,4700,,,
HIMACHAL PRADESH,KANGRA,Palampur,Cabbage,Cabbage,FAQ,19/05/2025,1000,1100,1050,,,
HIMACHAL PRADESH,KANGRA,Palampur,Garlic,Average,FAQ,19/05/2025,9000,10000,9800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Grapes,Other,Medium,19/05/2025,10000,11000,10500,,,
HIMACHAL PRADESH,KANGRA,Palampur,Guava,Other,Medium,19/05/2025,10000,12000,11000,,,
HIMACHAL PRADESH,KANGRA,Palampur,Onion,Other,FAQ,19/05/2025,1700,1800,1750,,,
HIMACHAL PRADESH,KANGRA,Palampur,Tomato,Tomato,FAQ,19/05/2025,1400,1500,1450,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Banana,Other,Medium,19/05/2025,3000,3500,3200,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Bottle gourd,Other,FAQ,19/05/2025,1300,1500,1400,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Brinjal,Other,FAQ,19/05/2025,1600,2000,1800,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Cabbage,Other,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Cauliflower,Other,FAQ,19/05/2025,4800,5600,5200,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Garlic,Other,FAQ,19/05/2025,8000,9000,8500,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Pumpkin,Other,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Sponge gourd,Other,FAQ,19/05/2025,2800,3200,3000,,,
JAMMU AND KASHMIR,KATHUA,Kathua,Banana,Other,Medium,19/05/2025,3500,4000,3750,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Bitter gourd,Other,FAQ,19/05/2025,2000,2500,2250,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Cabbage,Other,FAQ,19/05/2025,500,600,550,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Cucumbar(Kheera),Other,FAQ,19/05/2025,1200,1500,1350,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Mousambi(Sweet Lime),Other,Medium,19/05/2025,6000,7000,6500,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Papaya,Other,Medium,19/05/2025,4000,4500,4250,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Pineapple,Pine Apple,Medium,19/05/2025,3500,4000,3750,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Potato,Other,FAQ,19/05/2025,800,1000,900,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Spinach,Spinach,FAQ,19/05/2025,1500,2000,1750,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,RAJOURI,Rajouri (F&V),Apple,Delicious,Medium,19/05/2025,12000,13000,12500,JAMMU AND KASHMIR,RAJOURI,957.2
KERALA,ALAPPUZHA,Chengannur,Cluster beans,Cluster Beans,FAQ,19/05/2025,7600,8000,7800,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Coconut,Big,FAQ,19/05/2025,5500,6200,6000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Colacasia,Colacasia,FAQ,19/05/2025,5800,6300,6000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Green Chilli,Green Chilly,FAQ,19/05/2025,3500,4000,3800,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,19/05/2025,0,0,4000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Onion,Small,FAQ,19/05/2025,5700,6000,5800,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Brinjal,Brinjal,FAQ,19/05/2025,3000,3200,3100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Potato,Chips,FAQ,19/05/2025,4500,4700,4600,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Amaranthus,Other,FAQ,19/05/2025,5000,5500,5000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Amphophalus,Other,FAQ,19/05/2025,5000,5500,5000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,4000,4500,4000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Bottle gourd,Other,FAQ,19/05/2025,1000,1400,1000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Carrot,Other,FAQ,19/05/2025,5000,5500,5000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Cowpea(Veg),Other,FAQ,19/05/2025,4000,4600,4000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Cucumbar(Kheera),Other,FAQ,19/05/2025,3000,3500,3000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Mango,Other,Medium,19/05/2025,5000,5500,5000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Onion,Big,FAQ,19/05/2025,2000,2500,2000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Beetroot,Other,FAQ,19/05/2025,3000,3200,3100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Carrot,Other,FAQ,19/05/2025,4000,4200,4100,KERALA,ALAPPUZHA,2841.2
KERALA,ERNAKULAM,Angamaly,Beetroot,Beetroot,FAQ,19/05/2025,5500,6500,6000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Angamaly,Cabbage,Cabbage,FAQ,19/05/2025,2600,4000,3200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Angamaly,Garlic,Average,FAQ,19/05/2025,13000,16000,14000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Angamaly,Pumpkin,Pumpkin,FAQ,19/05/2025,1800,3000,2500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Ernakulam,Amaranthus,Amaranthus,FAQ,19/05/2025,2800,3000,2900,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Ernakulam,Cucumbar(Kheera),Other,FAQ,19/05/2025,1000,1400,1200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Ernakulam,Tapioca,Tapioca,FAQ,19/05/2025,2300,2500,2400,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Amphophalus,Amphophalus,FAQ,19/05/2025,5300,6000,5500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Beetroot,Beetroot,FAQ,19/05/2025,4500,5500,5000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Carrot,Carrot,FAQ,19/05/2025,3700,4500,4000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Colacasia,Colacasia,FAQ,19/05/2025,5000,6000,5500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,7000,8000,7500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Mint(Pudina),Mint(Pudina),FAQ,19/05/2025,6000,7000,6500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Onion,1st Sort,FAQ,19/05/2025,5000,5500,5200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Tapioca,Other,FAQ,19/05/2025,3000,4000,3500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Tomato,Deshi,FAQ,19/05/2025,2200,3500,2800,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Arecanut(Betelnut/Supari),Supari,FAQ,19/05/2025,31500,32500,32000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1300,2300,1700,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Elephant Yam (Suran),Other,FAQ,19/05/2025,3500,4500,4000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Ginger(Green),Green Ginger,FAQ,19/05/2025,6000,7000,6500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Amphophalus,Amphophalus,FAQ,19/05/2025,7000,8000,7200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,8000,9000,8200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Colacasia,Other,FAQ,19/05/2025,6500,8000,7000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,2200,4000,2400,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Drumstick,Drumstick,FAQ,19/05/2025,8000,10000,8500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Ginger(Green),Green Ginger,FAQ,19/05/2025,6500,10000,7000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Green Chilli,Green Chilly,FAQ,19/05/2025,4000,8000,5000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Onion,Big,FAQ,19/05/2025,2500,2500,2500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Pineapple,Pine Apple,Medium,19/05/2025,4300,5000,4500,KERALA,ERNAKULAM,3029.9
KERALA,IDUKKI,Munnar,Onion,Big,FAQ,19/05/2025,3000,4000,3500,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Onion,Small,FAQ,19/05/2025,4500,6000,5000,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Pineapple,Other,Medium,19/05/2025,3000,4000,3500,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Pomegranate,Other,Medium,19/05/2025,20000,25000,22000,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Sweet Potato,Other,FAQ,19/05/2025,5000,6500,6000,KERALA,IDUKKI,3302.5
KERALA,KANNUR,Kannur,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,7200,7600,7400,,,
KERALA,KANNUR,Maloor VFPCK,Banana - Green,Banana - Green,FAQ,19/05/2025,5400,5400,5400,,,
KERALA,KANNUR,Thalasserry,Cowpea(Veg),Other,FAQ,19/05/2025,3800,4200,4000,,,
KERALA,KANNUR,Thalasserry,Potato,Other,FAQ,19/05/2025,2600,3000,2800,,,
KERALA,KANNUR,Thalasserry,Snakeguard,Other,FAQ,19/05/2025,2800,3100,3000,,,
KERALA,KANNUR,Thalasserry,Tomato,Other,FAQ,19/05/2025,1600,2000,1800,,,
KERALA,KOTTAYAM,Ettumanoor,Ashgourd,Other,FAQ,19/05/2025,1800,2000,1900,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Ettumanoor,Banana - Green,Banana - Green,FAQ,19/05/2025,4400,4800,4600,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Ettumanoor,Coconut,Medium,FAQ,19/05/2025,5500,6500,6000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Ettumanoor,Drumstick,Drumstick,FAQ,19/05/2025,8000,9000,8500,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Ettumanoor,Tomato,Tomato,FAQ,19/05/2025,2800,3200,3000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Ashgourd,Other,FAQ,19/05/2025,2000,3500,3000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Colacasia,Other,FAQ,19/05/2025,4000,6000,5000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Ginger(Green),Green Ginger,FAQ,19/05/2025,5000,7000,6000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Little gourd (Kundru),Other,FAQ,19/05/2025,2500,3400,3000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Snakeguard,Other,FAQ,19/05/2025,3000,4500,4000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,19/05/2025,2500,2800,2600,KERALA,KOTTAYAM,2930.5
KERALA,KOZHIKODE(CALICUT),Mukkom,Carrot,Carrot,FAQ,19/05/2025,6500,6900,6700,,,
KERALA,KOZHIKODE(CALICUT),Mukkom,Pineapple,Other,Large,19/05/2025,3500,3900,3700,,,
KERALA,KOZHIKODE(CALICUT),Mukkom,Potato,Other,FAQ,19/05/2025,2400,2800,2600,,,
KERALA,KOZHIKODE(CALICUT),Mukkom,Snakeguard,Snakeguard,FAQ,19/05/2025,3000,3400,3200,,,
KERALA,KOZHIKODE(CALICUT),Palayam,Ashgourd,Other,FAQ,19/05/2025,900,900,900,,,
KERALA,KOZHIKODE(CALICUT),Palayam,Carrot,Other,FAQ,19/05/2025,2700,2700,2700,,,
KERALA,KOZHIKODE(CALICUT),Palayam,Cucumbar(Kheera),Other,FAQ,19/05/2025,800,800,800,,,
KERALA,KOZHIKODE(CALICUT),Perambra,Cabbage,Other,FAQ,19/05/2025,2000,2500,2200,,,
KERALA,KOZHIKODE(CALICUT),Perambra,Capsicum,Capsicum,FAQ,19/05/2025,6000,6500,6200,,,
KERALA,KOZHIKODE(CALICUT),Quilandy,Beetroot,Other,FAQ,19/05/2025,3700,4000,3900,,,
KERALA,KOZHIKODE(CALICUT),Quilandy,Cluster beans,Other,FAQ,19/05/2025,3000,3200,3000,,,
KERALA,KOZHIKODE(CALICUT),Quilandy,Cowpea(Veg),Other,FAQ,19/05/2025,3800,4000,3800,,,
KERALA,KOZHIKODE(CALICUT),Vellannur  VFPCK,Amaranthus,Amaranth Greens-Organic,FAQ,19/05/2025,3000,3000,3000,,,
KERALA,KOZHIKODE(CALICUT),Vengeri(Kozhikode),Cowpea(Veg),Cowpea (Veg),FAQ,19/05/2025,2700,3000,3000,,,
KERALA,KOZHIKODE(CALICUT),Vengeri(Kozhikode),French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,8300,8600,8600,,,
KERALA,MALAPPURAM,Kottakkal,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,2700,2900,2800,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Kottakkal,Chikoos(Sapota),Other,Large,19/05/2025,3300,3500,3400,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Kottakkal,Mousambi(Sweet Lime),Mosambi-Organic,Large,19/05/2025,5600,5800,5700,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Kottakkal,Pumpkin,Other,FAQ,19/05/2025,1000,1200,1100,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Perinthalmanna,Brinjal,Brinjal,FAQ,19/05/2025,2000,3000,2500,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Perinthalmanna,Cluster beans,Cluster Beans,FAQ,19/05/2025,3500,4000,3800,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Perinthalmanna,Colacasia,Other,FAQ,19/05/2025,4000,5000,4500,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Perinthalmanna,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1800,3000,2000,KERALA,MALAPPURAM,2835.1
KERALA,MALAPPURAM,Perinthalmanna,Snakeguard,Snakeguard,FAQ,19/05/2025,1500,2000,1800,KERALA,MALAPPURAM,2835.1
KERALA,PALAKAD,Koduvayoor,Banana,Palayamthodan,Medium,19/05/2025,2500,2900,2700,,,
KERALA,PALAKAD,Koduvayoor,Cabbage,Other,FAQ,19/05/2025,1400,1900,1700,,,
KERALA,PALAKAD,Koduvayoor,Cauliflower,Other,FAQ,19/05/2025,3000,3400,3200,,,
KERALA,PALAKAD,Koduvayoor,Coconut,Big,FAQ,19/05/2025,6000,6400,6200,,,
KERALA,PALAKAD,Koduvayoor,Cowpea(Veg),Other,FAQ,19/05/2025,2300,2700,2500,,,
KERALA,PALAKAD,Koduvayoor,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1400,1900,1700,,,
KERALA,PALAKAD,Koduvayoor,Pineapple,Other,Medium,19/05/2025,3800,4200,4000,,,
KERALA,PATHANAMTHITTA,Mezhuveli  VFPCK,Ginger(Green),Green Ginger,FAQ,19/05/2025,10000,12000,11000,KERALA,PATHANAMTHITTA,2958.4
KERALA,THIRSSUR,Irinjalakkuda,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,3600,3600,3600,,,
KERALA,THIRSSUR,Thrissur,Beetroot,Beetroot,FAQ,19/05/2025,2500,2500,2500,,,
KERALA,THIRSSUR,Thrissur,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,4000,4000,4000,,,
KERALA,THIRSSUR,Thrissur,Cluster beans,Cluster Beans,FAQ,19/05/2025,7000,7000,7000,,,
KERALA,THIRSSUR,Thrissur,Drumstick,Drumstick,FAQ,19/05/2025,6500,6500,6500,,,
KERALA,THIRSSUR,Thrissur,Green Chilli,Green Chilly,FAQ,19/05/2025,3500,3500,3500,,,
KERALA,THIRSSUR,Thrissur,Little gourd (Kundru),Other,FAQ,19/05/2025,3500,3500,3500,,,
KERALA,THIRSSUR,Thrissur,Pineapple,Pine Apple,Medium,19/05/2025,2800,2800,2800,,,
KERALA,THIRSSUR,Thrissur,Potato,Potato,FAQ,19/05/2025,3000,3000,3000,,,
KERALA,THIRSSUR,Thrissur,Tapioca,Tapioca,FAQ,19/05/2025,2600,2800,2700,,,
KERALA,THIRUVANANTHAPURAM,Parassala,Amaranthus,Amaranthus,FAQ,19/05/2025,6000,6500,6000,,,
KERALA,THIRUVANANTHAPURAM,Parassala,Banana,Rasakathai,Medium,19/05/2025,6000,6500,6000,,,
KERALA,THIRUVANANTHAPURAM,Parassala,Beetroot,Beetroot,FAQ,19/05/2025,2800,3000,2800,,,
KERALA,THIRUVANANTHAPURAM,Parassala,Cluster beans,Cluster Beans,FAQ,19/05/2025,3800,4000,3800,,,
KERALA,THIRUVANANTHAPURAM,Parassala,Pumpkin,Pumpkin,FAQ,19/05/2025,2000,2200,2000,,,
KERALA,THIRUVANANTHAPURAM,Parassala,Snakeguard,Snakeguard,FAQ,19/05/2025,2000,2500,2000,,,
MADHYA PRADESH,MORENA,Sabalgarh(F&V),Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,500,600,550,MADHYA PRADESH,MORENA,777.0
MADHYA PRADESH,MORENA,Sabalgarh(F&V),Onion,Onion,Non-FAQ,19/05/2025,550,700,600,MADHYA PRADESH,MORENA,777.0
NAGALAND,KOHIMA,Kohima,Pumpkin,Other,FAQ,19/05/2025,4000,4200,4100,NAGALAND,KOHIMA,1824.8
ODISHA,BALASORE,Jaleswar,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1200,1600,1400,,,
ODISHA,BALASORE,Jaleswar,Ginger(Dry),Other,FAQ,19/05/2025,3800,4200,4000,,,
ODISHA,BALASORE,Nilagiri,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,2400,2500,2450,,,
ODISHA,BALASORE,Nilagiri,Tomato,Other,Non-FAQ,19/05/2025,1200,1300,1250,,,
ODISHA,BARGARH,Attabira,Brinjal,Other,FAQ,19/05/2025,2500,3000,2500,,,
ODISHA,BOUDH,Boudh,Bitter gourd,Other,FAQ,19/05/2025,2500,3200,3000,,,
ODISHA,BOUDH,Boudh,Brinjal,Other,FAQ,19/05/2025,2800,3200,3000,,,
ODISHA,BOUDH,Boudh,Cabbage,Other,FAQ,19/05/2025,2500,3500,3000,,,
ODISHA,BOUDH,Boudh,Cauliflower,Other,FAQ,19/05/2025,2500,3200,3000,,,
ODISHA,BOUDH,Boudh,Onion,Other,FAQ,19/05/2025,1500,2500,2000,,,
